title,country,description,source,date,salary_monthly_usd,seniority
Senior Data Analyst,mx,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Senior Data Analyst in Mexico. This is a high-impact analytics role at the core of a fast-growing, performance-driven digital organization. You will transform complex marketing, financial, and operational data into clear insights that directly shape business strategy and decision-making. Acting as a key partner to leadership, finance, and operations teams, you will build forecasting models, repor…",adzuna,2026-05-22,,Senior
Senior Data Analyst,mx,"Are you looking for an exciting opportunity working for a Global Technology Leader? At Aviat Networks, we take great pride in hiring a workforce that is committed to supporting and strengthening our values and attributes. If you are a results-oriented, customer centric and innovative thinker who also takes pride in personal and professional integrity, Aviat Networks is the ideal next step in your career. We are looking for people who love to solve problems, enjoy change, and know how to have fu…",adzuna,2025-09-09,,Senior
Senior Data Analyst,mx,"DiDi Global Inc. is the world’s leading mobility technology platform. It offers a wide range of app-based services across markets including Asia-Pacific, Latin America and Africa, including ride hailing, taxi hailing, chauffeur, hitch and other forms of shared mobility as well as auto solutions, food delivery, intra-city freight, and financial services. DiDi provides car owners, drivers, and delivery partners with flexible work and income opportunities. It is committed to collaborating with pol…",adzuna,2026-05-23,,Senior
Operational Data Analyst,mx,"The Context We’re a manufacturing operation that runs on facts, not hunches. Every day, our teams generate a lot of data—from production lines to scrap, inventories, and demand signals. Right now, we’re looking for someone who can turn all of that into clear, useful insight. This role matters because good decisions don’t come from dashboards alone. They come from understanding what the data is really saying—and knowing how to challenge it when it doesn’t add up. The Role You’ll sit at the inter…",adzuna,2026-04-19,,Not Specified
Transformation Data Analyst,mx,"Our commitment to excellence in customer service is only part of our story. We are also dedicated to supporting our most valuable asset, our associates! One of the ways we do this is by offering a variety of high-quality benefits for our associates and their families. All full-time associates receive the benefits of law and are eligible for the following benefits: Mayor Medical Insurance for Family Life insurance Food Coupons 10 days of vacation 30-day year end bonus We're an equal opportunity …",adzuna,2025-10-09,,Not Specified
Data Analyst Intern,mx,"DiDi Global Inc. is the world’s leading mobility technology platform. It offers a wide range of app-based services across markets including Asia-Pacific, Latin America and Africa, including ride hailing, taxi hailing, chauffeur, hitch and other forms of shared mobility as well as auto solutions, food delivery, intra-city freight, and financial services. DiDi provides car owners, drivers, and delivery partners with flexible work and income opportunities. It is committed to collaborating with pol…",adzuna,2026-05-16,,Junior
HRIS- Data Analyst,mx,"We know skills and competencies show up in many different ways and can be based on your life experience. If you do not necessarily meet all the requirements that are listed, we still encourage you to apply for the position. This job might be for you if you fit the following requirements: Bachelor's Degree in Business or other related field, or equivalent work experience Minimum 3 years' experience with Oracle HCM or PeopleSoft Platform Configuration process Strong technical and working knowledg…",adzuna,2024-07-31,,Not Specified
AI Savvy Data Analyst,mx,"Job Description Data Analyst – AI focused in Hardware Manufacturing, Quality & Reliability Role Summary This role sits at the intersection of data analytics, hardware manufacturing, quality & reliability engineering, and digital transformation . As an AI‑savvy Data Analyst, you will generate value‑driven insights from fleet‑scale manufacturing, test, and deployment data while supporting New Product Introduction (NPI) and Product Operations teams. You will transform complex manufacturing and qua…",adzuna,2026-05-26,,Not Specified
120470 - Senior Data Analyst,mx,"Job Description We are seeking a Sr. Data Analyst to support enterprise reporting, dashboard development, and applied data analysis for an evolving analytics project. This role will focus on Tableau reporting, SQL/Python analysis, data cleaning and preparation, and translating business questions into meaningful insights and outcomes. Enterprise experience strongly preferred. Key Responsibilities - Build, maintain, and support enterprise-level reporting and dashboards in Tableau. - Work with com…",adzuna,2026-05-27,,Senior
Marketing Data Analyst – Mexico,mx,"Job Description Our team is responsible for producing Bosch Mobility Aftermarket product catalogs for the North American market. As a Marketing Data Analyst , you will support catalog production activities with a primary focus on Mexico. You will collaborate with marketing, go‑to‑market, and data management teams to help ensure accurate, high‑quality product application data. Key Responsibilities • Support the Bosch Mobility Aftermarket North America catalog production process, with emphasis on…",adzuna,2026-05-26,,Not Specified
